다시 한번 보고 다시 욕함 저거 삭제해야겠다 지금 가능하지 나에게만 삭제함 아 누가 볼까봐 아니 내가 보기싫어서  웃기다 앜 가끔 사진도 연어하니 아니그냥 내카톡에 있는게 싫어서 아낰,내가 보기 싫어서 나에게만 삭제해야겠다
암튼 너 담주 토욜은 되냐 담주 토요일에 집에 누구라도 있으면 가능인데 반달이 때문에 집에 사람이 없으면 헐 너 담주 토요일도 안돼 내가 엄마한테 담주 토오일 나 나가야된다 이렇게 말은 했는데 모르겠어 답이 없네,다음 주 토요일에 엄마한테 나가야 한다고 말했지만 답이 없으셔서 만날 수 있을지 잘 모르겠다고 한다
졸려죽겠 난 퇴근하고싶어 죽겟 점심은 자셨나요 내네 오늘은 분식점에서 먹고오네요 추워서 샌드위치 먹기 싫어가지구 점심 뜨신거 드셨나요 노맛중국집이요 저번주금요일에도 갔구만 휴 어휴 무슨 주말 지낮마자 가,추워서 샌드위치를 먹기 싫어서 오늘은 분식점에서 먹고 왔는데 졸리고 퇴근하고 싶다고 한다
이름 머해옹 폰하지 이름이눈 나혼자산다 재방볼라구 나는 슬슬잘까하는데 웅웅 나는 이거보고 잘게 웅웅 너무늦지말구 한국조심히와요 내일 보자  짐빠트린거있나한번더 생각해보구 내일보자 걱정마 낼 아참에 일어나서 볼게 ,나 혼자 산다 보고 잔다는 사람에게 짐 빠트린 게 있는지 보고 내일 만나자고 한다
같은 층에 계속 사용하고 있는겨 같이 그제 아직 이혼 소송도 안 끜맜어 결과라고 해야하나 그런것도 아직 1심이 아직 안 끝난거지 아 1심 그건 머르겠다 그냥 이혼으로 띁날듯 위자료 없이,이혼 소송이 아직 끝나지 않았지만 위자료 없이 이혼으로 끝날 것이라 생각한다
뭐 말론 한방에 생겼대요 근데 둘이 일주일차이라 동서 속이 문드러질듯 그러게  도매급으로 처리되겠어요 돌이니 백일이니 귀찮으니 다 같이 하자할듯 그러나 항상 이름가 윈이지 어쩔수없는 현실 그런가요,아기가 일주일 차이로 태어나서 돌과 백일을 같이 하자고 할 것 같아서 동서가 속이 상할 것 같다
아  짜증나 초딩이 그 출입명부에서 내 번호 알아내서 장난전호함 아씨 오바여 그거범죄라고 진짜 말해줘 그거 봄죄여 말했음 이미 머리좋다 초딩이,초등학생초딩이 출입 명부에서 번호를 알아내서 장난 전화를 한다
편지 두개나 줬어  짱좋아  넘 좋아하시는 구만 그렇게 좋아하면 백장이고 써주지 써줘 써줘  완전행복 하지만 힘드니까 쬐끔만써용 팔아퍼 안아퍼 나 완전 잘 써,편지를 두 개나 줘서 좋다고 해서 백 장이고 써준다고 한다
이름 모해용 누워있다 너랑 전화할려구 했는데 군대간 친구한테 전화왓서 쓸데없는 이야기하다가 시간 지남  엥  내일 내가 전화걸게  넹 내일 전화합시당,군대 간 친구가 전화가 와서 전화를 못 했다며 내일 통화하기로 했다
내일 크리스마스 인데  혼자 놀거야 엉 잠 좀 자고 집 대청소할껴 토욜에 이름이와 그래도 근처 나가서 돌아다니기라도 해야 크리스마스 분위기 느끼지 어우 내일 밖에 사람 많아 봐서 잠깐 카페가던지 할께 그게 크리스마스지 집에만 있지말고 젊음을 즐겨라 알게써,크리스마스인 내일은 잠을 조금 자다가 집 대청소를 하고 난 후에 상황을 봐서 카페에 가겠다고 한다
그러쟈넌 그림그리고 난 공부하면 재밌을꺼같아두정동으로 찾아봐야겠구먼 오키오키  나도 가서 공부해야지 오키오킹같이 공부할 생각하니까 기분 좋타 그치 나두  나 오늘 볼링치고왓는데 처음이었단말야 너무 재밋는거얔근데 몸이 쑤셔 볼링볼링좋구만처음해서 그리여 이제 볼팅치러 자주가겠넹 재밋어또,두정동에서 함께 공부할 생각에 좋아하고 오늘 볼링을 처음 쳤는데 재미있다고 한다
자기 얄루얄루 뭐하시나여 이름이랑 노는듕 우와 이름이 왔구나 애기 또 많이컸지 응완전 자기도보러오세요,지금 아기가 와서 같이 노는 중인데 아기가 많이 컸으니 보러 오라고 이야기한다
6시에마치네 그럼 나 한 7시쯤에 나갈듯한디 이차라서 집가면 6시 밥무면 7시 돗서좀 때리고잇으라 엉 오픽이나 토스책좀보게 욜 보는김에 이랑 책좀 스캔해라 인적서 엉 사야댄다하 기찬쿤 추석이 추석이아니네,집에서 밥을 먹고 7시에 나갈 예정이니 오픽이랑 토스 책을 스캔하고 있으라고 권하고 있다
또 고모가 나한테 아빠가 원룸 자기가 걍 구햇다고 너가 대출안해줘서 어쩌고이래서 어쩌라고 알아서해 하고 전화 끊음 넌 걍 명의만 해주는건데 모가문제니 이런 느낌인데 그런거면 고모가 대출 하라고요 글고대출도 받으면 그 신용등급 좀 하락되는거 있지아나 맞기 신용타격받지 빚내는건데 물론 잘 갚으면 오르겟지만 걍 카카오 그 소액대출그것도 몇십만 받아도 떨어진다고진짜 고모맞음,고모가 대출 안 해준다고 뭐라고어쩌고 해서 알아서 하라고 하였다
잔잔하게 말 잘하셔 근데 그 분 증명사진 공개했더라 어릴적에 찍은거 너무 예쁠 거 같은데 하도 사람들이 악플 달아서 아니 왜 성형했다고 뭐라한거야,그분 어릴 적에 찍은 증명사진 공개했는데 사람들이 성형했다고 악플 달고 뭐라 한다고 한다
내가 부탁이 있다고 말했던가 뭔 부탁  문을 열고 밖에 나가봐 그럼 택배가 있을거야 하나도 아니고 두개도 아니고 세개나  알어 이미 벌씨로 찾아왔어 대지야 잘햇네  역시 우리 언냐  곰와워,문을 열고 나가서 택배 세 개를 받아 달라고 부탁했다
이름 너 갤러리아야 웅 이름 나 지금 갤러리아 가는중인데 갤러리아야 오 지나가다 너 봐야겠닼 아니아니 나 지금 가는중,지금 갤러리아에 있는 친구를 보기 위해 갤러리아로 가는 중이다
나용량없어서 나카메라도못깔고있다 헐 야사진을지워 시뤄 어떻게사진을지울수있뎌 컴퓨터로옮겨 난그랬는뒤 핸드폰안에사진들이있어야지 안심이돼 머야 심심하면사진본단말이야 이해해그마음 이제사진도못찍엌 셀카를지워 나셀카안찍은지엄청오래됐엌 셀카별로없나눙,사진으로 핸드폰 용량이 가득차서 카메라 어플도 없다
유니폼에 생리샘 우짜냐 호곡 어쩌다가 대박 싫다 양이너무많아서 넘쳤어 도랏다 우짜냐 진짜,양이 너무 많아서 유니폼에 생리가 새었다고 하였다
내일은좀빡세 인원없어서 피원가 헐렝  무릎아프게  이름 소듕한 무릎  갠찬습니다 힘내세용 마이이름 넵,내일 힘든 일정이 예정되어 있어 무릎을 조심하고 힘내라고 응원한다
 배고파라 배고파라 아니 배부르게 잘못말함  왜 배부르게 해 밥먹어야지  배부르면 안먹어도 되자나 천잰가,배부르게를 잘못 말했다는 말에 왜 배부르게 하냐고 묻자 배부르면 안 먹어도 되지 않냐고 한다
누가 끅 끄구 끅 이래서 돌려보니까 애기가 울다가 끅끅 다시 보니까  그전에 눈도 젖어있고 흑흑 울었나 보더라 내말이 내 말이 애기 데리고 촬영하기 힘들엇겟어 다들,아기를 데리고 촬영하기 힘들 어겠다고 하였다
얌 오늘 이름이 내한테 왜왜오 무슨알 말걸음 머래 말걸지마 닥치고가라곸 오믈 일찍일어났나보네 머라고하던뎅 오 화장하거 왓거든 개빡 저번에는 안하고갔었어 나는 상관x 내가 화장하디말디 무슨 상관 그니까 안함아침에는 원래 니올굴만 쳐다보나 화요일 9시라소 바쁨,오늘  말걸지 말고 닥치고 가라고 했다
아 술먹고커피마셔서버닝됨 잠못자겠네  버닝버닝 클났네 새벽3시필이온다 와우 원래는 몇 신데  원랜 2시  커피 버프 겨우 한시간이냐곸 아니지 2시에졸려서자느냐 3시에어거지로자느냐는 큰문제라고,원래는 2시에 졸려서 자는데 술 먹고 커피를 마셔서 새벽 3시에 잘 것 같다고 하니 겨우 한 시간 차이라고 해서 졸려서 자느냐와 억지로 자는 것은 큰 문제라고 한다
걔는 내생각엔 남자 못잃어가 좀 베이스야 남자들한테 그렇게 줘터져놓고실제로도 줘터짐 또 남자를 아 부연설명 아 난 그게 참 신기해 구 하 하 내가 연애 세포가 다 죽은게 바로 옆에서 친구가 남자를 안좋아하게 자꾸 만들어줘,걔는 남자들한테 그렇게 맞아 놓고 계속 남자를 좋아하는 것이 신기하다고 이야기한다
맘에드는 사진있느면 전깃줄 지워줄게 히히 고민 근데 엄청 이쁘게나오질않아서 까비루 프사할거찾아봐여징 뒤적여봐용  마땅한게없구먼  마땅찮아용 월욜에 더이뿌게 찍어줄게 이모티콘,엄청 예쁘게 나오질 않아서 프로필 사진 할게 마땅히 없어 월요일에 더 예쁘게 찍어 줄 것이다
이름랑 한잔하고 아씨  택쉬타고집와써 역시 참사랑이다 혼술해 이모티콘 참사랑 좋다 머찌다 참사랑 크큽,한 사람이 다른 사람과 한잔하고 택시를 타고 집에 온 것이 참 사랑이라는 것에 대해 이야기한다
시스템사진 사무실에 오니 훔치고싶은 패드가 있네 빈상자는 아니겟지 빈상자 진짜짘 훔치고 잠적 고  패드하나에 급 범죄자행 고,사무실에 오니 훔치고 싶은 패드가 있다
내일 늦어도 6시에는 일어나야된뎅  헐랭방구 언능 자야겟당 나도 도우러 갈깡 나가면 뭐할수잇을까 됐어 뭐 할거 없유 사람 많으면 더 힘드니까 소수로 하는게 제일 좋아 하음 알겟옹  사람 많으면 마취도 잘 안되거든 내일도 손님들 많아,할 것도 없고 사람이 많으면 마취도 잘 안돼서 소수로 하는 게 좋으니 도우러 오지 않아도 된다고 했다
성당들어가면 보통 머잇어 이름 바꿔서 읽어야지 성당 들어가면 응 엄 조각상가튼거 잇서 막 교회보면 성당마당에 성모상이나 그 성당 성인 조각상이 잇어 예수님 벽에 달아놓자나 오 글쿤,성당 들어가면 보통 뭐가 있냐고 묻자 성당 마당에 성모상이나 그 성당의 성인 조각상이 있다고 한다
이름 이랑 자기를 둘 다 쓰면서 이쁠순 없겠지 히히이름 쟈깅 음 뭔가 이름 도 쟈깅도 예쁨도가 하락했어  이모티콘 망했다 이름 으로  그냥  하고싶어 이름  뭐가 나찌,이름이랑 자기를 둘 다 쓰면서 예쁠 순 없을지 물어보고 있다
나 청소하고 올게 잠오면 먼저 자 왜 재우려해 잠안오는데 귀여워 나 나왔어 청소빨리했넹 수고했어이모티콘야호 얼른집에가  고마워,청소하고 나왔다고 하고 얼른 집에 가라고 말한다
애기 자  모야아  왜 읽고 답이 없어  졸았당 아궁 얼룬 낸내해 미안미안 내일 열두시까지 만나는거 맞지  일어나면 연락해요  사랑해 잘자  이모티콘 웅웅 나도 사랑해요 이모티콘 귀여워 일어나면 일빠로 전화해 난  이제 잔닷,자기 전에 내일 열두시까지 만나는 게 맞는지 묻고 있다
하 먹으니까 졸린데 최소 두어시간은 버텨야하고 인간이란 왜버텨 바로 자면 안 좋으니까 두어시간어떻게버텨 그럼아침인데 그니깤 근데 좀 잤으니까 공부해야 그냥 자도 괜찮아 한30분만소화시키고자 공부를한다면또내가 말리진못하지만,먹고 바로 자면 좋지 않아 두어 시간을 버티다 자겠다는 사람에게 30분만 소화시키고 자도 괜찮다고 말해주고 있다
운동도 안하구 운동을 해야하는데  라고 일년째 생각만 하고 있다 코로나 핑계대고 빈둥빈둥 나도 코로나 이후로 운동 안해가지고 이제 못할 것 같은 느낌이야 너무 편해졌어  그치  나도 지금에 너무 익숙해졌어 집에가서 눕는삶 나도나도 게을러졌어 ,운동을 해야 한다는 생각만 하고 일 년째 운동을 안 하고 있다
엄마 나 옛날에 쌤들이랑 타로집 갔거든 근데 약간 타로사주반반이었어 그래서 재미로 봤었어  타로이야기에서 아아맞아 주소 타로이야기 잘맞드나 웅,옛날에 선생님들과 타로 이야기에서 타로를 봤는데 잘 맞았었다
빨리 주말 왔으면 좋겠다 곧이다 응응 시간 너무 빠르다 바쁘게 사니까 나이제잔당 응 웅 잘자 이름이 사랑해 토욜에보쟈 이모티콘 이모티콘 이름이 나 잔다,토요일에 보기로 해서 빨리 주말이 왔으면 좋겠다
어림있소 현재 진행사항 브리핑 바라오 이보시오 왜 말이 없소 이보시오 음 씻고 강아지 보고잇엇소 음 어디까지 했소 어디요 게임 잠깐 들어왔소만,왜 말이 없냐고 하니 강아지 보고 있었다고 하고 있다
이제자야대 안그러뮤내일늦를지도몰라 저 아직안씻었숨다   돌았녀곸 으악 언제자 안졸여 난오늘 낮잠을 다섯시간나잤어 ,이제 자야 한다고 하니 아직 안 씻었다고 하면서 낮잠을 다섯 시간이나 자서 안 졸리다고 한다
아 나 과일치즈 싫어해 피자치즈는 좋아 아 화난다 생각 하니까 좋은데 왜 싫어해 모짜렐라 호  뭔가 짜증나는 맛이야 모짜렐  사랑해용 호,피자치즈는 좋은데 과일 치즈는 싫다고 하였다
머리에 이가있나  뭐가떨어져계속 요새는 이 없을걸  각질아냐 그런가  엄청간지러워 샴푸바꿨는데도그래 웅  건조해서그런가 그럴수도있겠네  난 머리에 왜케 문제가많지 그게 왜 문제야  그냥 단순한거구만,머리가 건조해서 간지럽고 각질이 떨어진다
응 다 너꺼 힛 분식 시키러 갔낭  구냥 구경만 좀하고잇당 얌 응,분식을 시키지는 않고 구경을 하고 있다
자리옮기자 지금 빈자리가없어  이런 젠장 땀냄새오져 으어 이호선 무슨냄새가나는거야,땀냄새가 심해서 자리 옮기고 싶은데 지금 빈자리가 없다
나 어제 스스로 목 졸랐어 왜 답답해서 어제 친구가 자해하려고 칼을 사러 갔는데 카드가 안되서 못했대 그러고 이제 남친이 바에서 일해서 거기 갔다는데 괜찮은척 전화했지 응 근데 그러고 나서 갑자기 이제 내가 주체가 안되는거야,어제 친구가 자해하려 했으나 못했는데 갑자기 본인이 주체가 되지 않아서 스스로 목을 졸랐었다
너왜 커핀그루나루 확인안해조  오 완전 까먹 진짜 개 야 마 나의부탁을 어떻게 까먹을수가잇어  이모티콘 짜증짜증 미안 이제안잊고확인,까먹고 커핀 그루나루를 확인하지 못했고 이제는 잊지 않고 확인할 것이다
꿈에서 다리가 아픈지 짤뚝거려서 속상한지 우는거야  그래사 눈물 닦아줬는데 승질냈어 매너없다고 맞네 울고 찡얼거리구 웃곀 그걸 왜 닦아 주냐고 사람들 다본다면서 휴지를 줘야지 하면서 씅질내서 어이없어서 깼어,꿈에서 속상해서 우는 사람의 눈물을 닦아주었는데 매너 없다며 울고 성질내는 바람에 어이가 없어서 깼다
나 잤어 잠들었어 응 자 오늘 몸이 많이 진짜 안좋나보네 열은 내렸어 다행이네,열은 내렸는데 잠이 들었다고 하자 몸이 많이 안 좋은 것 같다고 한다
자소서어떠케써 개싫다 지원동기 극혐회사 돈벌라고지우하지 뭘지원동기야 우리가정사다말해야함 걍무시하고 열심히하겠다 이런식으로 쓰는건 자소서라고 안쳐주나 내가 어떻게살았는지 나도모르겠는데 어찌설명하리 열심히하는건당연하다거요즘 자소서안쳐줌,자기소개서자소서를 쓰기 싫다며 어떻게 써야 하는지 이야기한다
근데 더웃긴건 뭔줄 알아 호시 엠비티아이 나랑 똑같아 infp 시작이 i야 이게 말이 돼  믿을수없어 제일 안믿겨  저거 나왔을때 누가 트위터에 i협회에서 호시 방출하기로 했다고 인정 못한다고,호시와 내가 엠비티아이가 같은 게 안 믿겨진다
아 배불러 팀즈 들어가기실타 들어와 어딜 입 좀 닦고 올게 잡았다 요놈 껄껄 입 닦는데 3시간 예상 하 뒷머리를 긁으며 나에대해서 너무 잘알아 머쓱하게 돌아오는 이름 씨익 2시 59분 남음 와라 꼭 웅 글적,배가 부르다고 하고 팀스에 들어가기 싫다며 입을 닦고 오겠다고 하는데 너무 잘 알아서 입 닦는데 오래 걸릴 것 같다고 했다
사진예쁘네 꽃선물받앗어 선물까진아니고 오빠랑지나가다 삿어용 시내에 낱개로 파는데 있더라구여 오오 이쁘답 니가 꽃보다 더 헉언니 비행기태워주네용 고마워여,오빠랑 시내를 지나가다 낱개로 파는 꽃을 샀다
괜찮은것같네엉 침구에 보이지않는 알러지유발이 많대용 그치 괜찮은듯 좋은거같옹 먼가 엄마두 좋아하실거같궁 응응 엄마 그런 새로운거좋아해 이름 엄마라서 응응 이걸로 낙찰,엄마가 새로운 걸 좋아해서 좋아하실 것 같다
와 이름아 너 정말 대단하구나 난 왜 이런걸 못할까  안대단해 난사람들한테 아냐 멋있어 단호함 상처를많이받아서 좀 너무냉정하다는말도 많이들었어,단호해서 대단하다고 생각하는데 너무 냉정하다는 말을 많이 들었다
밥먹고 나가서 사오게 그냥 아아  술병도 바꿔야지 술병 언제까지 집에 둘 순 없다 선생님 오면 큰일나 술주정뱅이들이라고 내가 다 먹은것도 아닌데 누가먹었는데,술 병을 언제까지 집에 둘 수는 없다며 바꾼다고 한다
이름 기분조흔 하루 밤에 과제해야하는거만 빼면 완벽하다   밤에는생일기분 많이안나니까개아나 마자마자 그래도잘보내서다행이넹 마자 축하많이받아서조아 마자마자 진짜  진짜 행복하다 ,생일날 밤에 과제를 해야 한다
바디프로필찍었노 우와 근데 나는 담에 찍는다해도 저런옷못입겠음 진짜 나도 보고 아 딱 이랬음 여자 피로필사진은 다 저런식이더라 너무 대상화시켜서 짜증나던디,바디프로필 사진을 찍었고 여자 프로필 사진은 너무 대상화를 시켜서 짜증 난다고 한다
사람이 성격이 다 같지도 않고 날 100퍼 이해할 수도 없으니까 그런 과정이 꼭 있어야 관계가 더 단단해질 수 있다고 생각하거든 그런 과정 없이 겉으로 항상 행복하고 하하호호하고 속으로 밀어내고 선 긋고 맘 정리하면 관계가 비 온 뒤에 땅 굳어지는 것처럼 단단해질 수 없다고 생각해 흠 그게 물론 건강한 관계겠지만 이상적이고 그치 이상적인 걸 말하는 거지 나는 나라고 항상 언제나 내 말처럼 다 그렇지 않어 난 잘 안 돼,이상적이지만 건강한 관계를 위해서는 그만한 과정이 필요하다
그니까 이해가안감 머가 좋다고  너무하는고만 전여친도 그랬자나 오빠를 왜좋아하는지 난 이해가안감 내가 그래도 인기가 좀 있었지 왕년에,오빠의 여자친구들이 왜 오빠를 좋아하는지 이해가 안 된다고 말하고 있다
잘라고 누웟어 언능 나 잘라구 하는데 먼저 잘게  오늘도 재밋게 같이 잇어줘서 고마워 좋앗소 웅웅   먼저자  알라븅,오늘도 재밌게 같이 있어줘서 좋았고 고맙다고 한다
놀리심 14선배님드맄 나보고 상어케 탔냐곸  나도 몰라여 그래도 좋으신 분들인가벼 그런가봐 이밤에 다 힘든뎈웃어넘겨주셔서 다행 이모티콘 다행인것이여,14선배들이 상을 어떻게 탔냐고 놀렸다
그럼 교수님이랑 화상통화 하는겨 응 너무  기대가 된다 기타 너도 얼굴 까야해 오우쉣 그렇대 찬내 그런 프로그램이 잇어  zoom 이라는 화상회의 어플이 있다고 합니다,줌zoom이라는 화상회의 어플을 통해서 교수님과 화상 통화할 것이다
시스템사진 이름 귀여워  이름 열라 귀엽노 웅  흰색인가 아이보리인듯 재 안추울려느 나 집에서자니 안춥겠지 집없이 자는개도 있을까  불쌍해 이름 내가 베스트프렌드가 될텐뎅 크크 크크,사진을 보며 반려동물에 대해 이야기한다
오호 근데 공주 저 이제 졸려유 넵 네에에에에 잘자유 이모티콘 이름 넵 잘게유 재밌었오,자기 전에 잘 자라며 인사를 한다
1월부터 쓰게 이게 달이 지정된 거 아니면 12월부터 쓸까 생각 중이야 스케쥴 적을 게 있어서 눈에 보이면 더 좋을 거 같아서 손으로 쓰는 맛은 또 어플이랑 다르지 가끔 펜 쥐면 설레더라 그렇지 직접 적는 게 좋더라,직접 적는 게 좋고 스케줄 적을 게 있어서 달이 정해진 게 아니면 12월부터 쓸까 생각 중이다
아니노트북이이상해 응 띄스도안되고 물음표도안돼 왜지 지뢰다 고물이지뭐 지우는것도못하게해 as받아봐 왜 그래 개웃겨,노트북에서 띄어쓰기띄스와 물음표도 안되고 지우는 것도 안 된다고 하니 AS를 받아보라고 한다
친구가 30살이랑 사귄다고 해서 식겁했는데 궁합도 안본다는 4살차이였어 세월아  아 세상에 정말 세상 세월 빠르구나 그래도 30살은 뭔가 남자 30살은 되게 아재같고 그래 그니까,친구가 30살인 사람과 사귄다고 해서 놀랬지만 4살 차이였고 세월이 빠르다는 말을 한다
 나 친구대리왓는데 개안나 시스템사진 인사해 구름이야  앜 이거모야 손난로 마잨규르미 졸귀탱이닥규르미 이거 별모양도잇다 별갘,새 친구 구름이를 소개하며 손 나로를 꺼내었더니 상대방이 귀여워해서 별 모양도 있다고 알려주었다
여붕 나 자이맞은편에 골뱅이집있던데 밤마실가도되 여기엄마들이랑확정은아니고 물어보는거임 몇시에 난 11시나 갈텐데 여기맘들은 늦을수록좋아 그려 아님 여봉이랑 한잔하까 난배가고프네  난 다와가용 애들이 자길기다린대 안자고버티는중  ,밤 11시에 어머니들과 함께 골뱅이집에 갈까 집에서 맥주를 마실까 한다
애들 피아노 연습 엄청 열심히 하더라 다들 칠 줄 아는거면서 이런 성실맨들 난 시작하자마자 검사 받고 나와서 쉬엇지 애들 진짜 성실하다 부럽다 그성실 진심 성실맨들이라니까 성실도의 기준이 다름 표본인듯 성실이란 단어의 난 거리가매우멀지 진짜 신기한 애들임,시작하자마자 검사를 받고 나와서 쉬었는데 애들은 피아노 연습을 엄청 열심히 하고 성실하다
애들아 비상 맞은편에 앉아서 얘기하시는 분 이마에있던 여드름터져서 피나는데웃음꾹 알려줘야돼어케야돼 악 알려드려 지금 가벼운 4인 회의 수다 중 그래  메신저로 자연스럽게 아근데넘민망해하시면 어카지 말못하겟어 그래도 알려드려 그냥 이마에 피나시는것같다고 메신저로살짝,맞은편에 앉은 분이 이마에 여드름이 터졌는데 알려드려야 할지 고민하자 메신저로 자연스럽게 알려주라고 하고 있다
일어날수있어 난 괜찮아 담 날쉬니까 별 일 없으면컨디션 괜찮을껄 난 쉬기 전 날은 항상 기분째져 그래도 나랑 만나려면 일찍일어나야하니까 괜찮아 그건 어차피 계속 연습중인건데 뭐 덕분에 부지런해 지는거지 덕분에 부지런해진다면서 기분이 안좋아보여,쉬기 전 날은 항상 기분이 좋고 계속 일찍 일어나는 연습 중이다
월요일인데 이렇게 시간이 안가다니 월요일이라 그런듯 원래 월요일 시간 빨리 가는데 엥 진자 월요일이 시간이 빨리간다니 먼가신기하다 나는 월요일 시간 기타 늦게가 진짜,한 사람은 월요일이 시간이 안 간다고 하고 다른 사람은 월요일에 시간이 빨리 간다고 한다
이름 나한테 화난 거 있남 왜 쫌 이상하다 어제부터 아냐 힘들어서그래 오는 애들 보는 거 못 도와줘서 그런감 아니야 화안났어,어제부터 좀 이상하다며 나한테 화가 났냐고 하자 화 안 났다고 하고 있다
맞아그 사람의 이면을 이렇게라도 알게된건 다행이지만 너의 감정을 솔직하게 직면하길 난 바라는거야 돌아가기 싫은거랑 니 감정은 별개인거야 나같았으면 헤어졌어도 찾아가서 싸대기 때리고 막말하고 했을꺼같은걸 속으로 숨기지마 그런 마음들이 나중에 새로운 너의 님이 나타났을 때 이 사람도 이럴꺼야 하면서 마이너스 요인이 될꺼야 지금 이 상황을 그냥 좀 받아들이고 원망도 하고 다행이구나 싶기도 하고 그런 감정을 느끼길 바래다시는 그런 남자를 만나지 않기위해서라도 응응 걱정해주니 고맙다 싸대깈 근데 진짜 그정도의 가치도 없다생각해서 그래 가만히보면 난 아니다 할때 진짜 아니자나  그래서 가끔 난 내가 무섭다 그 정도 가치가 있는 놈은 아닌건데 너 자신의 감정은 그만한 가치가 있으니까 하는 말이야 그래도 아니다 싶을 때 아니라고 하는게 장기적으로 봤을 때는 맞는거같김려 응응 아닌건 인정해 그래서 충격이고소름이라 했자너  근데지나 무의식적으로알고있었는지도,사람의 이면을 알게 되었을 때 자신의 감정을 속으로 숨기지만 말고 솔직하게 직면해서 다행이라든지 원망한다든지 하는 여러 감정을 느끼기 바란다
아 절망적이야 우리 청첩장디자인 꽃모양 형압 있잖아 그게 비싸대 형압이 왜 비싼가 했네 형압을 다른방안으로 바꿔야겠다 틀만짜면 오라방이 몸무게로 눌러줄게   엇 가능할꺼같운뎅 이름 압 방식,청첩장 디자인 중 꽃 모양 형압이 비싸다고 말하자 오빠가 몸무게로 눌러준다고 말한다
음 검은색 원피슨데 아마 오빠만날때 안입었던거 같아 아항 아직 내가 못본옷들이 많구나 좋다 헤헿  회사다닐때 입는옷 아,오빠가 못 본 회사 다닐 때 입는 검은색 원피스가 있다
난 결혼 또 하기싫어졌어 아 나도 나 진짜 어제 듣고 막 말듣고 결혼 안해야겠다 느낌 나도 결혼은 하기싫어  아 이름 죽는다 하나만해라,어제 막말을 듣고 결혼을 안 해야겠다고 생각했고 또 결혼을 하기 싫어졌다
방탄 부럽다 돈을 갈퀴로 쓸어모으겠네 방탄 진이랑 결혼하는게 내 최종목표야 심즈처럼 돈 기타많겠지  솔직히 방탄 아무나 잡아도 팔자핀거 진은 그냥 그중에서 제일 잘생기고 조신하니가  부럽4다  나도 돈잘버고싶다,방탄소년단방탄은 돈을 잘 벌어서 부러운데 진은 그중에서 제일 잘생기고 조신해서 진과 결혼하는 것이 최종 목표이다
나 지금 스벅인데 옆자리 소개팅하는 중이야 말 끊길 때마다 내가 다 민망 간헐적 말끊김이 계속 이어지고 있어  그런거재밌어 여행 얘기로 말 풀렸어 다행 웃겨,스타벅스스벅인데 옆자리가 소개팅을 하는 중이고 간헐적으로 말이 끊겨서 민망하다고 한다
검사 벌써 끝났어 응 검사 다 했다고 갔엉 오래걸린다고 하지 않았었나 금방했네 그러겤다행데규만 검사결과는 나중에 따로 알려줘 지금바로 말고 응 그런가본대 뭐 합격일거같긴해 완전 개판으로 해놓지 않는한 대부분 합격할듯,검사 결과가 나올때까지 오래 걸리지만 엉망으로 해 놓지 않았으면 대부분 합격일 것 같다
이름마치구 공부하러갈수도이쏘 오디에 혼자 서면카페에 과언니있다길래  언제까지 할려구 한세시  세시까지 하게 안피곤하겠오 헤헤 갠차늘고야,서면 카페에 과언 네가 있어서 3시까지 공부를 하러 갈 수 있다
시스템동영상 짱이 고양이 만나서 신났네 밤비처럼 뛴다 귀여웤 애옹쓰무섭 애옹님 주무시잔옄 건들면 안돼 쟤네 개무서워 주차장 터줏대감이야,애완동물이 고양이를 만나서 신났지만 고양이는 주차장 터줏대감이라 건들면 안 된다고 이야기한다
엄마 난 연두색이 좋아 왜 내가 좋아하는 멜론이 연두색이거든 단순하네  그리고 멜론이랑 두유랑 갈아먹으면 진짜 맛있잖아 그래 맛있겠다 다음에 꼭 먹어봐야지 꼭 먹어봐,좋아하는 멜론이 연두색이라서 연두색이 좋고 멜론과 두유를 같이 먹으면 맛있어서 다음에 먹어본다고 해서 꼭 먹어보라고 이야기한다
바보야 나 잔심부름 시킬것 같다고 샹놈들이라 아래로 음슴 응 14 없는거같아 14는 신입생,나쁜 놈들이라 잔심부름 시킬 거 같고 아래로는 없는 거 같고 14는 신입생이라고 한다
돈 많이 벌어야지 나 샌드위치 사주지 돈많이벌면 샌드위치 두개사줄수이똠 지금은 한개 슬프군  이모티콘 열씨미 돈벌어올겡,지금은 샌드위치를 한 개 사줄 수 있지만 돈을 많이 벌면 두 개 사줄 수 있다
근데 걱정많구 그런거도 성향이긴 한거같아 아냐 누구나 걱정거리를 가지고 사는데 사람마다 다르듯이 나는 비교적 좀 일찍 털어버리는 성격이고 맞아 웅 아 맞네 성향이  이름나 이름 동생같은 경우는 나보다 더 크게 느낄 수 있지 그 걱정거리들이,누구나 걱정거리를 갖고 사는데 사람마다 다르다
아 누가 누가 언니보고 시집 가라구 그래 막내 작은아빠 하 진짜 듣기 싫음 시집 갈 나이도 아닌데 아 장난이겠지 장난 아니었다고,막내 작은 아빠가 시집갈 나이도 아닌 언니 보고 시집가라고 한 게 진짜 듣기 싫다고 한다
